scryfall_id,rarity,released_at,week1_avg_usd,week2_avg_usd,pct_change,oracle_id,played
79d61bba-4404-4336-8290-51d1576f728d,mythic,2024-02-23,0.704,0.5442857142857143,-22.68668831168831,9a2fdc0e-e0de-47fc-95e4-04e725ddf060,True
59813845-48c9-4af2-8beb-91d58aac09ee,rare,2024-02-23,14.244285714285716,18.99571428571429,33.356734530137395,52d8e492-b7b7-4ad4-8f1f-5c50993e55e0,False
7afaaea9-300a-46c8-b9ec-a2579f8a4b7f,rare,2024-02-23,0.8283333333333333,0.8300000000000001,0.2012072434607826,a7ff1b64-8eab-4309-892c-17a619cd302e,True
4d6d4280-4a45-4e77-a33e-58955d096adc,mythic,2024-02-23,0.35,0.2557142857142857,-26.93877551020408,d8d9c7e2-8ae7-4e1c-9859-bb3b85a48117,False
7e782e90-d6e5-4a55-87a8-3bd6dce1b67a,rare,2024-02-23,4.395714285714287,3.128571428571429,-28.826779330516757,22640b75-8db6-4264-a4aa-9174c159a228,True
cd165fe9-7de3-4883-a258-e397472db606,rare,2024-02-23,47.818,38.74428571428571,-18.975520276285685,02090581-61aa-4348-ad57-451be8ee91c2,True
d5435866-d48b-496a-ba07-438163b71ae8,rare,2024-02-23,9.592857142857142,7.484285714285714,-21.980640357408777,b5b26cea-9be3-46f7-9603-a6eee0dd107e,False
f429617d-7134-4749-af8c-398eee68565d,rare,2024-02-23,4.282857142857143,5.282857142857142,23.34889926617743,94dd397e-0127-4c79-b9d9-22ce62ccdfe7,False
8916e24f-9c74-4b6c-9894-d60669854f35,rare,2024-02-23,23.88,18.36285714285714,-23.10361330461833,cc187110-1148-4090-bbb8-e205694a39f5,True
210d07ab-7608-4fda-adb6-562cf194192f,mythic,2024-02-23,4.031428571428571,2.72,-32.53012048192771,03a4b997-4738-41a9-933f-e1f765e3a75a,False
5d0704a4-8961-43f5-86ed-3f7b43abcf26,rare,2024-02-23,4.134285714285715,1.667142857142857,-59.67519004837596,6031d854-10a8-43da-b5c4-b561194bcd4e,False
323e9430-b87c-4b02-9ade-c4c65343147b,rare,2024-02-23,4.634285714285715,2.202857142857143,-52.46609124537609,c43e7fa5-ff93-42d9-af79-ee417a8e41a7,False
df81568b-c66a-49c6-bd48-7df98ea00117,rare,2024-02-23,7.314285714285714,4.7557142857142845,-34.980468750000014,4605d8b3-b714-4717-8ff3-155fabfc1999,True
90d0d1e6-adb1-4d37-94f5-d80aab7e65b8,rare,2024-02-23,5.321428571428571,3.217142857142857,-39.543624161073815,80d1866f-b5a5-42c6-b81a-851a34ec0cd9,False
a3b1b58d-b7f1-404f-aec6-b19cef4bebbd,rare,2024-02-23,4.064285714285715,2.53,-37.75043936731108,8420f73d-fdcf-4425-b9a7-c9d359fc028d,False
634f6f70-347e-436f-abf9-4a573472e2c8,rare,2024-02-23,8.298333333333332,15.335714285714284,84.80475138438588,6777863c-e52c-4a7c-b8d2-a16b1438b3d2,False
1e71b0fb-2d36-4b81-bd5b-c3fd083e3e97,mythic,2024-02-23,0.776,0.6942857142857143,-10.530191458026511,68273453-1059-4eab-8c27-5d96f998f3b1,True
0dcccbd8-2135-45e6-8802-8dcaa382a398,rare,2024-02-23,4.264285714285714,4.5,5.527638190954775,13c81fc5-dd35-481d-8e32-4d404fb0e4ac,True
c1fa8c23-5501-476f-9614-162d7bd95b23,rare,2024-02-23,4.942857142857142,2.645714285714285,-46.47398843930636,3fdbe867-63cd-42c5-9843-46b0992b9628,False
11fab2c1-250a-44f7-a187-ee0352b81569,rare,2024-02-23,3.2871428571428574,0.7514285714285714,-77.14037375054325,30b20932-0d9a-447f-b934-1daa8c44a678,False
f8f1f5e8-c1bf-405f-b8e3-655d5558e18d,rare,2024-02-23,3.987142857142857,2.072857142857143,-48.011465424579,dd69ef80-d30c-4b15-aec8-4154dc20cb25,False
30c94b1b-35be-4c98-b279-80d95b28201e,mythic,2024-02-23,4.1000000000000005,1.3928571428571428,-66.02787456445994,e1bce9c3-300c-4a9d-abe0-a1f02d3a1105,True
be77b98a-dd79-477c-8ab2-7ebf5637a89e,rare,2024-02-23,5.1971428571428575,2.165714285714286,-58.32875206157229,f5420901-b5e6-4d54-b3e8-5f45e37f1fab,True
a7ac127e-102e-4e1a-9e69-a09d676ac88e,mythic,2024-02-23,1.004,0.74,-26.294820717131472,6bd872b2-5c40-4e11-9a7f-0136a51b0642,True
8778b33c-efab-4b65-b6e3-f0e3d1d8f937,rare,2024-02-23,5.221428571428571,2.037142857142857,-60.98495212038304,10d8f29a-d483-4f06-bc13-d41d62847ffe,False
1e7c9ff3-9db9-41c0-9c8b-067e694973c5,rare,2024-02-23,4.204285714285715,3.0471428571428567,-27.52293577981653,ec8a4b26-633a-4e88-aa8a-82e9704b3439,False
c04d0f5a-b1e4-490d-b119-95378535ac5d,rare,2024-02-23,0.3899999999999999,0.3942857142857143,1.098901098901112,7ea71a36-8fa8-4ba3-9cb1-7fc6917c3ddd,False
c78aa786-a6ea-429f-a9e1-48f848578af3,mythic,2024-02-23,0.9233333333333336,0.8457142857142855,-8.406395048994359,6a290adf-7b75-451e-bb79-9c13e10b38aa,False
6ab2cbaa-58c5-4612-8d99-10f5ee5041ee,mythic,2024-03-01,48.125,54.44,13.12207792207792,fe0b4822-7db2-4d74-ba31-8df495fbaeb1,False
a8f02241-b268-43c8-b69e-bf10c8a9b9ca,mythic,2024-03-01,48.31428571428571,51.25,6.076286221170915,c81f22a3-b93a-4ea4-b2ae-557c12e07288,False
ad9c0698-aaa3-4aef-b1a6-0963e10cd94b,mythic,2024-03-01,42.62571428571429,41.96999999999999,-1.5383068570279756,df6c25c9-da2b-44f5-97bc-3eef4d795ff9,False
c790770c-110d-4eb2-b9ae-3aa2bc745a9d,mythic,2024-03-01,50.951428571428565,53.32999999999999,4.6683115572253655,818f7024-bdce-4cf2-af64-00ae7864defb,False
7bb57c73-a454-450d-9db9-67501bf4559d,rare,2024-03-08,0.6257142857142856,0.1414285714285714,-77.39726027397259,b34507d3-55ba-4629-9581-7983d0025e89,True
67d5841a-52b4-4a29-a929-2b0e7a1395c0,rare,2024-03-08,0.4366666666666667,0.2471428571428571,-43.40239912758997,32b03b48-06da-4a74-a7ac-e5ae39a4f428,True
fe4e4af7-ce45-4f69-9269-e5dac980f0de,rare,2024-03-08,3.28,2.6385714285714283,-19.555749128919874,8d2b2675-19df-4f40-9e8e-196ec097b91c,True
7ecefd95-4eff-4403-83c1-c0c29a2f2a76,rare,2024-03-08,0.7028571428571428,0.5942857142857143,-15.44715447154471,a1f3da21-af6d-450e-bf0b-985d158418e6,True
af31a045-0387-44ff-b735-54e19b04d925,rare,2024-03-08,0.6614285714285716,0.2614285714285714,-60.47516198704104,ae4249de-1b8c-4b15-8960-180557a15065,False
faa426a5-0621-44aa-b053-800c2a33ec19,rare,2024-03-08,2.21,1.3157142857142858,-40.46541693600517,370aced9-d8bc-4abe-b648-4c62b5aee5ba,False
26f5d866-4ee9-4054-8d48-82da0a2d1170,rare,2024-03-08,0.7942857142857143,0.3785714285714285,-52.33812949640287,c01aafb8-3da5-4eb1-8731-2a223e747d63,True
2707cc0c-20ea-4241-b0b0-7000a713fb63,rare,2024-03-08,0.2571428571428572,0.1185714285714285,-53.8888888888889,2244bef9-1e4e-44ed-9b27-810f04f9e611,True
049771b0-69ad-4f2d-8567-47e8a87b4496,rare,2024-03-08,0.9828571428571428,0.1999999999999999,-79.65116279069767,d95cd013-6f32-4a8b-9c46-a28695eea4f1,True
95c04498-91cf-42d2-a349-44df4d022746,rare,2024-03-08,0.8242857142857144,0.1414285714285714,-82.842287694974,6f81bef3-6ca0-4cf4-aa99-7b2813eeef04,True
845ee858-bcb9-4a46-aa1a-18e99081a48d,rare,2024-03-08,0.61,0.3642857142857142,-40.28103044496487,b47d91a1-f2ac-4604-95a7-c247ac2fab18,False
fca61d02-2819-483f-9d30-862f0650ab0a,rare,2024-03-08,3.954285714285714,0.1128571428571428,-97.14595375722544,f24319a1-0662-44be-9027-11e7bc020e1d,False
30d1b41d-f0bf-403c-a12d-1a1f5fc6bfb9,rare,2024-03-08,10.595714285714283,6.792857142857143,-35.890521774302265,70787d8b-0a40-43ea-837a-9617dc13e7e5,True
9f09166a-78de-4136-8a3c-034e1ef73ede,rare,2024-03-08,3.55,0.2514285714285714,-92.91750503018108,09763d9a-056f-49db-a72b-1c7325075789,False
ca0c3e5a-64f3-40b5-8080-1c53be45aa40,rare,2024-03-08,1.7071428571428573,0.1885714285714285,-88.9539748953975,5c6ce876-781b-437d-b20e-db0b6e2769f4,True
1eac13eb-cff7-4461-b648-4e7ded990994,rare,2024-03-08,2.775714285714286,2.182857142857143,-21.358723623263,62c15af0-40e1-407d-b056-7a3d909e3fdb,True
6701dae4-348e-40f6-9db4-d6f0039be831,rare,2024-03-08,0.7242857142857143,0.1271428571428571,-82.44575936883629,32620b26-10b9-47a7-bfa7-ca590ab5fa50,True
31fed516-04e1-4453-b955-dfbd32bab2f3,rare,2024-03-08,0.3271428571428572,0.1999999999999999,-38.864628820960725,8c90b558-de07-4689-9427-da68d823c2e8,False
641dd97c-6577-4cab-8672-56f870477961,rare,2024-03-08,0.9385714285714288,0.2085714285714285,-77.77777777777779,e4fb15b6-02bb-4923-953a-69784ca780b8,False
8cd2e9d0-3691-40a4-a0e8-42ca29bfcc10,rare,2024-03-08,0.6185714285714285,0.2628571428571428,-57.50577367205543,1e9c473e-bd65-4e1f-b2ab-cac58dc581c9,True
e1cd325f-2762-4ef0-a0f1-b56bb63da0d1,rare,2024-03-08,0.1333333333333333,0.09,-32.5,406eabe2-df62-49e2-bb39-c0227509d875,True
174fb330-e13b-46c1-b9b2-d1cbbe979526,rare,2024-03-08,2.58,1.5014285714285711,-41.80509413067552,3edf9201-265f-4cd9-b27b-8073bf1a4cf2,True
126e9146-440b-442b-8981-1fcffeef441d,rare,2024-03-08,1.9971428571428569,0.7914285714285716,-60.371959942775376,48cf6b88-6bca-49d4-9951-36d98befa588,True
f3f3ef27-1467-489d-b451-5d0c18b871c6,rare,2024-03-08,2.4016666666666664,0.6428571428571429,-73.23287399623277,3d3553df-0036-47d9-b0e3-4a3261a0f73c,False
7c64bef5-67c2-4f8c-bc6d-0528650c5b3a,rare,2024-03-08,1.3983333333333334,1.1214285714285717,-19.802485952664725,cd2c90ac-2b04-461c-92f3-939871b6b6a3,True
3b73ef22-e219-4b4c-8ff3-c0cfce8e6fd9,rare,2024-03-08,1.9128571428571424,1.6814285714285713,-12.098581030619862,027dd013-baa7-4111-b3c9-f4d1414e9c45,True
bf4959e5-bdc8-4f60-a1d2-77dc17a493a0,rare,2024-03-08,0.3742857142857143,0.1928571428571428,-48.47328244274809,dfac0258-e148-4d7d-8ded-fc2466d9caa6,True
e4d51c18-4b7d-4948-96bc-12c8ab3d0bd0,rare,2024-03-08,28.63,21.525714285714287,-24.814131031385653,09a70ae8-3859-4a09-901d-dce063fa3b5f,True
4f555f5b-da14-4e81-9afc-60c1ed337062,rare,2024-03-08,0.9885714285714284,0.8200000000000001,-17.052023121387275,0d40b2c3-9f39-45c6-8b25-12353f300613,True
1b2c44f7-7b54-4cdf-8f53-ab78c515795b,rare,2024-03-08,0.24,0.1671428571428571,-30.357142857142865,c4660b3c-a234-4a3e-83e7-e2fa9d556685,True
8e2fac8c-a574-4414-ac68-632fc822ddbb,rare,2024-03-08,1.077142857142857,0.3342857142857142,-68.96551724137932,16b8eab0-ccbd-4dbf-9998-82a4d85d0f77,True
1c775f4f-90a5-413a-9838-c7328f5752dd,rare,2024-03-08,5.522857142857143,3.685714285714286,-33.26435592343508,99a6d7fe-40a1-4f2f-a3f6-6777884d5d1a,True
1e2dc5b0-ac26-4829-9716-f213eda5df30,rare,2024-03-08,5.268571428571428,1.1728571428571428,-77.73861171366595,0a7d0d1f-a5ac-4db9-860c-9fcbe3fd9e71,True
e50a54f0-caad-4c9f-8cfa-84702a326017,rare,2024-03-08,0.8314285714285713,0.6142857142857142,-26.116838487972505,b368b1bd-3273-40a9-8102-27501f4d0e15,True
21edcd68-dd1e-4705-badb-16ae76945ac9,rare,2024-03-08,2.3550000000000004,0.9585714285714284,-59.29632999696695,5bf01e86-d5f2-4639-9a07-f442fd1c3bb4,False
2ddb065c-6edd-4ef4-a5ee-cd65e5c65573,rare,2024-03-08,2.0085714285714285,1.6614285714285717,-17.283072546230432,4b457bc2-2d8c-42cb-9a63-bb4c459d14e3,True
60b643d9-056b-42c2-a9aa-62f584d2e414,rare,2024-03-08,0.6828571428571427,0.5185714285714286,-24.05857740585773,1b1bbad2-13b3-4716-85ef-3956268e23ad,False
63b6f3d8-59c6-45dd-bc50-9ae4982e1ef9,rare,2024-03-08,1.6966666666666663,1.1657142857142857,-31.293853494246417,390f1b56-264e-4336-83be-dc1fe79bfdcf,True
fe9e2a76-1324-4b8e-b23c-10c04aca1870,rare,2024-03-08,0.5228571428571428,0.1442857142857143,-72.40437158469943,6e24a5bd-0ce3-4dc1-98c6-60d527bfdcfd,False
567e219b-2961-4f02-9be0-7776210b62b0,rare,2024-03-08,0.1916666666666666,0.1771428571428571,-7.577639751552809,390f1b56-264e-4336-83be-dc1fe79bfdcf,True
564a9bff-969f-49c1-be02-40cb45858f19,rare,2024-03-08,5.808571428571428,0.5585714285714286,-90.38366945400884,617eae63-b5f8-4014-8269-7c66f4388ac7,False
8e3e0586-d48e-4d0a-ac3b-870d605b8934,rare,2024-03-08,0.7016666666666668,0.3985714285714286,-43.19647098744487,dc55421f-dee8-4263-9df0-2365df5f14bb,True
b16b0143-3511-4f79-bdb1-1ff7af55f051,rare,2024-03-08,0.225,0.1014285714285714,-54.920634920634924,d0c78ee6-babb-410d-9d3a-0c1395596e56,False
907bade4-7232-4808-af5c-2dbed4d5bf07,rare,2024-03-08,1.0285714285714287,0.3071428571428572,-70.1388888888889,71b5a3b4-31bb-44d8-a80c-36efff2a621e,True
f803a510-99fe-467a-be3b-9301497ec7ec,rare,2024-03-08,3.867142857142857,2.77,-28.370890284447725,5a721c27-3e02-4f60-995e-b29d678d93b3,True
4e1b0ed2-dc94-471d-9ea4-1a17f3cbb81a,rare,2024-03-08,5.477142857142858,4.824285714285715,-11.91966614501826,4f9e07ae-6341-4b46-9f77-f17ab659d266,True
d2abfdea-b367-4e96-a435-4a03f6c98c9f,rare,2024-03-08,0.3966666666666665,0.2514285714285714,-36.61464585834332,49b9a3ac-d245-431a-bf40-64d1b8dc2b91,True
38d5d867-8c79-4226-bf97-2b185b3b056e,rare,2024-03-08,0.634,0.3514285714285714,-44.56962595763858,5c6c8fe7-3520-423b-a224-1c0af516871a,True
1033bdf3-eca0-4767-a4e9-a9c812a32145,rare,2024-03-08,7.145714285714285,2.18,-69.49220311875249,572afa0f-9e82-4899-b622-a7554625b9f4,True
7a3f7f71-625a-46ec-bce8-6bd934f2a275,rare,2024-03-08,0.1416666666666666,0.1228571428571428,-13.277310924369743,2b7c4dab-e432-4b34-b058-3cec5c0d72df,True
498b0c25-5de1-493d-a328-ccfa4cb1b32f,rare,2024-03-08,1.7199999999999998,1.0514285714285714,-38.8704318936877,29439669-c9be-46f3-a62f-16de51fefe88,False
1039a7de-bd49-4412-8d51-01041a463ab4,rare,2024-03-08,9.272857142857143,5.04,-45.6478200585426,f09388e2-f190-4b48-ba85-3ffc33020392,True
0bdaecd3-fc71-4c86-a65e-27681e1ba41f,rare,2024-03-08,6.061428571428571,6.801428571428572,12.208343153429182,24882fa2-3fe9-4c1b-aa3d-0e6488b9db27,True
15db5769-af10-4369-ab4c-db25adb22223,rare,2024-03-08,1.0699999999999998,0.2342857142857142,-78.1041388518024,c9db8f36-2c72-403e-b2b7-7cdfba5feaa4,True
9697ec02-5056-41ce-b35e-36e3ce2caa06,rare,2024-03-08,0.7528571428571429,0.4399999999999999,-41.55597722960152,2dbe8aaa-2e34-4552-8da7-cf8ecbbaa7b6,True
16e74c30-fcd8-4ee2-87b1-e8b7f3a846d0,rare,2024-03-08,0.8828571428571428,0.6785714285714286,-23.13915857605177,0347b8b7-0553-4a1f-9677-ad730470c345,True
0f555efc-4314-4111-8c61-9548c5bae2e0,rare,2024-03-08,0.23,0.09,-60.86956521739131,757eadac-dd29-4a7f-8683-5bc823168326,True
0a0acee2-f6dc-4e92-937b-01e2c07adc55,rare,2024-03-08,1.9814285714285715,0.0971428571428571,-95.09733237202596,480967df-a967-4093-a999-b71f6ee70688,False
c207c76d-5f10-4fd9-9826-cf0611bfa2d0,rare,2024-03-08,0.3414285714285715,0.2057142857142857,-39.74895397489541,3b000071-3768-44cf-8957-180d0e94c988,True
6e6d1843-9e05-4cdd-ad4e-15d7913d87f7,rare,2024-03-08,1.5185714285714282,0.1728571428571428,-88.61712135465663,116ef9ea-d199-49b8-89c7-d61dd92711f5,True
4d514db4-cf57-4442-a7c9-7373a2a42c0d,mythic,2024-03-08,9.507142857142856,7.038571428571429,-25.96543951915851,45900b2f-f6a9-4c42-9642-008f3c1cf6dd,True
0a1cf348-7434-4b43-907a-87a86eac735f,rare,2024-03-08,1.8771428571428568,0.8642857142857144,-53.95738203957382,d27bb97d-286b-4947-8d7b-443e4df93319,True
04c60155-9337-4ea2-b9a2-5b72d96743ff,rare,2024-03-08,1.8714285714285717,1.49,-20.38167938931298,5958e9e3-9457-48e1-afc1-a5c89e3b0ed0,True
d6d8a4eb-794c-49d1-bdd8-efc23932c6fa,rare,2024-03-08,0.7114285714285715,0.4214285714285714,-40.76305220883536,7c439c18-31dc-41fe-b03d-3fca06e6fc0b,True
936e77d4-ab74-4123-9225-879493e5ad79,rare,2024-03-08,0.5014285714285714,0.1442857142857143,-71.22507122507122,9f2af06d-8fb7-4276-bb92-3559a6d1fa18,True
a22ad436-215a-4da1-b12e-1faac474f948,rare,2024-03-08,0.5714285714285714,0.1142857142857143,-80.0,586fb987-cd77-420f-978c-2ce140bcdcfb,False
25bd5046-39ed-46df-851f-622e07302c5c,rare,2024-03-08,1.36,1.0457142857142858,-23.10924369747899,822ef47e-3f1b-40a6-8c5c-fea3d7deba5b,True
08b1bc46-e8be-4437-a50a-96b6f1ec4a08,rare,2024-03-08,0.3871428571428571,0.2971428571428571,-23.247232472324715,e6555cca-e608-4c87-b835-9cd47fd1f543,True
8119f64d-1944-449d-a523-75f083f81940,rare,2024-03-08,3.461666666666668,3.001428571428572,-13.295274778182826,6bd6d259-1af7-4dff-a79c-48a616d2a36e,True
3e8c93a1-3553-4de7-8441-396aa50b26bb,rare,2024-03-08,1.3966666666666665,0.9957142857142854,-28.70780770542108,09a688c1-21f6-4c7d-a6bd-aedc0d76a671,True
d82d22c8-e3a0-4aa3-b721-e19f80db592f,rare,2024-03-08,2.41,0.9957142857142858,-58.68405453467695,4cd2e1c2-5f14-4ac9-9c88-899af6ad9f80,False
6ccf18ae-ca47-46b0-85c2-235e75d5b42b,rare,2024-03-08,0.2028571428571429,0.12,-40.84507042253523,7c439c18-31dc-41fe-b03d-3fca06e6fc0b,True
311d6842-0ba6-494d-b10c-9ac47f78c757,rare,2024-03-08,0.1233333333333333,0.1071428571428571,-13.127413127413115,79f94050-d850-41ca-b1db-5ae0cf743f0a,True
d98edea5-a974-4475-b518-e79a91fe4371,rare,2024-03-08,0.7257142857142858,0.6242857142857143,-13.976377952755904,c9fe1383-1331-4a58-a45a-3320250221a9,True
3e9bd49a-e9f1-4543-b04a-777a9e5a55ec,rare,2024-03-08,1.2799999999999998,0.8657142857142857,-32.36607142857142,88e29d50-1680-495d-be84-b92b4c9e636f,True
97649f03-262c-485d-8cb4-75cc4f65ec53,rare,2024-03-08,0.3742857142857143,0.2771428571428572,-25.954198473282432,b2347910-d6c6-4681-8316-7ef27056485c,True
7a1acb59-a679-4c6d-8458-8fe5556b9d4d,rare,2024-03-08,4.181428571428572,2.7428571428571438,-34.403826443457454,b20eae3d-d0ff-42c3-a060-d06629506781,True
bc8fa97c-f796-4fb7-bd4d-f55b5f66c36e,rare,2024-03-08,1.0671428571428572,0.2171428571428571,-79.65194109772423,5ece7d03-9ee7-4953-a06e-9d8e41874903,True
e8510d85-e078-471e-a3dc-2720eb4f3bab,rare,2024-03-08,0.8600000000000001,0.6228571428571428,-27.574750830564803,dcb7e046-f01b-497c-88e5-57794eb30ce5,True
5a21ea5c-2e3a-42db-b688-f02f20ff2e02,rare,2024-03-08,3.9642857142857135,3.3142857142857145,-16.396396396396394,617eae63-b5f8-4014-8269-7c66f4388ac7,False
c224e24c-1eb7-4ebc-b2aa-7ae491acc4ef,rare,2024-03-08,0.7733333333333334,0.6628571428571428,-14.285714285714302,9f2af06d-8fb7-4276-bb92-3559a6d1fa18,True
04d03315-1eaf-41fe-beaf-3269167a89ad,rare,2024-03-08,0.8042857142857143,0.5657142857142857,-29.662522202486677,dfac0258-e148-4d7d-8ded-fc2466d9caa6,True
d7ae8bcf-4c03-477b-aa6c-f94d99676627,rare,2024-03-08,0.8814285714285715,0.7114285714285714,-19.28687196110211,fd06d110-417c-42f5-a7b2-fd032f631dd2,True
d699efaa-4984-4712-8704-c7970cf157af,rare,2024-03-08,2.032857142857143,0.53,-73.92832044975404,7fb88a5d-9b72-4da9-ade4-d09cadd7e1cb,True
2ea53937-7fe9-46bd-8956-5238788bbbe9,rare,2024-03-08,0.5028571428571429,0.2528571428571428,-49.7159090909091,6f81bef3-6ca0-4cf4-aa99-7b2813eeef04,True
4ec25793-fb7e-4f94-a5fb-08f683602c0b,rare,2024-03-08,5.049999999999999,2.292857142857143,-54.59688826025458,21338b71-37f5-4121-9b84-565025ebcd17,True
c7532db9-d064-4406-9e15-40e4f06bafc3,rare,2024-03-08,3.84,1.5957142857142856,-58.44494047619048,3cfea32e-6b52-441b-90aa-d8a137997297,True
5628e781-9f12-49ed-a575-6b467d39510b,rare,2024-03-08,0.9942857142857144,0.0914285714285714,-90.80459770114942,7273118b-08af-41cd-a316-6bf61dc45b6c,False
3ecd671f-da9e-4f96-8c6f-42382d949dcb,rare,2024-03-08,1.545,1.1428571428571428,-26.02866389274157,c470a802-931f-4b63-92fd-ef9cf2e796dd,False
3fe16bc4-8457-4c5f-902a-0746112e80a4,rare,2024-03-08,2.7671428571428582,0.4057142857142858,-85.33815178110481,3d3553df-0036-47d9-b0e3-4a3261a0f73c,False
f1dab546-6392-40cd-bcdd-14952b458e5e,rare,2024-03-08,1.88,1.1542857142857144,-38.60182370820669,7a2484a9-04fd-41a0-8224-610c1c07ed10,True
4089a153-fdf8-481a-b13d-02aaf6ca1815,rare,2024-03-08,1.042857142857143,0.7814285714285715,-25.068493150684933,5c4f1f94-9916-49aa-956a-c1c6b299b24f,True
cc91d8b8-ed18-45bf-a9e0-2f6afe6dd23c,rare,2024-03-08,0.937142857142857,0.4385714285714285,-53.20121951219513,00c0543c-2a1f-4425-8283-4062d74a1637,True
41ad4f5e-ac74-4549-bfc7-bbfdb1eb185e,rare,2024-03-08,1.115,0.6799999999999999,-39.013452914798215,91596da5-5b1a-430c-a878-7757ae366b6b,False
c1654256-25ea-4467-812d-25f32fe65cdd,rare,2024-03-08,0.5999999999999999,0.1214285714285714,-79.76190476190476,1c50c637-750c-4e31-a69c-915430fc3194,False
eaed17fa-09ed-47d9-a310-94c4a894b992,rare,2024-03-08,5.327142857142857,4.744285714285715,-10.941271118262266,4f9e07ae-6341-4b46-9f77-f17ab659d266,True
f84a8f54-9ede-40ee-a783-e58a7e4f2e94,rare,2024-03-08,2.168571428571428,1.1385714285714286,-47.49670619235836,8d2b2675-19df-4f40-9e8e-196ec097b91c,True
e05c5af9-67ad-4c20-9d5f-91bda19d5809,rare,2024-03-08,3.745,2.9442857142857144,-21.38088880411977,bdfcf7df-8c06-4abe-af41-eccabb9fc2c8,True
72b74f6f-be1f-47ef-ae3f-1c7b0138b6c0,rare,2024-03-08,2.765714285714286,2.108571428571429,-23.760330578512388,1c50c637-750c-4e31-a69c-915430fc3194,False
4e5ffa95-5c5f-449b-820a-7d5bc1688d29,rare,2024-03-08,1.6142857142857143,0.3028571428571429,-81.23893805309734,360f7bfd-3b4c-4e87-a251-fd55c8a62320,True
ff02d5d2-2f71-4b93-a0c5-5964ec08524f,rare,2024-03-08,0.2328571428571428,0.1557142857142857,-33.128834355828204,15687ee3-3cdb-4a8f-a726-46b73bceb792,True
2397c9b8-3974-48b8-94bd-f05f2e20750c,rare,2024-03-08,1.7128571428571429,0.1614285714285714,-90.57547956630523,0347b8b7-0553-4a1f-9677-ad730470c345,True
090cecfe-bf79-4547-965b-3567783e7d11,rare,2024-03-08,2.4842857142857144,1.3,-47.6710753306498,23bbd091-f6ff-4514-97aa-42c08164b4eb,True
09ed078f-74b4-4ae8-9b2f-6b7b629fff1f,rare,2024-03-08,0.9442857142857142,0.6371428571428571,-32.52647503782148,63398c02-6fb1-481d-9d9f-81063532fbc0,True
