oracle_id,last_value,actual_pct,timesfm_pct,trend_pct,timesfm_caught_down,trend_caught_down
c363f338-0777-45e6-b13c-f15ba026b63a,27.05,-17.59704251386322,0.07691163011927879,-0.1725200246457185,False,True
cfe82e0f-7ac0-4de3-b1b3-a2d519b00bbd,14.32,-33.31005586592178,0.3014308780265234,-12.302141527001863,False,True
ac844303-487b-49e9-9170-02892153ca6a,15.91,-29.91829038340666,2.50240208441772,-23.538654934003777,False,True
2c37d4e1-6b76-4feb-933b-1752ecc6d3e8,30.23,-15.712868011908702,-0.27718223801441694,6.676590583305771,True,False
f8d227b6-1627-4ea1-b815-887094497abf,15.91,-19.924575738529228,-2.106116658707673,11.512675466163842,True,False
8c069834-ed89-4298-989b-e67036d56196,19.09,-16.605552645364064,-0.36418389249934446,0.5500261917234176,True,False
c2898bbd-82a4-4d26-b6ee-169b0ebe71b4,9.55,-16.64921465968587,-0.597657208667383,-0.12216404886562003,True,True
be2ae8dc-afae-4bcf-8a97-08a2764d1148,19.09,-16.605552645364064,-7.520058393603285,-0.18334206390780589,True,True
a1112750-8d38-49e0-ab1c-77110b2bbc4d,31.82,-24.921433060967942,-0.10902913091768729,17.965640058663297,True,False
e07297c7-83bc-4162-bbb1-362bc737efe0,151.14,-19.928543072647873,-13.037007205524464,3.5199153103083005,True,False
8683341a-e836-41e5-9034-4da09eb0ab42,31.82,-19.924575738529228,-2.571462970496274,-35.23465325790907,True,True
349e6b9e-40a8-49bc-9cd3-4a22f5363fa5,20.68,-15.28046421663443,0.8837366011894433,-8.405867182462943,False,True
c3c25a2c-f71c-4cb7-9117-0bcda9248bfd,52.5,-15.066666666666661,1.0954066685267856,6.911111111111105,False,False
e444f072-ce24-4fd1-99eb-d20d12bc119a,9.55,-16.64921465968587,1.5879745882843102,-18.69109947643978,False,True
75f7d9c7-5d52-4bfe-a730-62fef187b8b8,36.59,-26.018037715222746,7.247685434779813,10.649539947162252,False,False
7719fd5d-c9dc-49b8-87b4-24f7d42af62f,20.68,-15.28046421663443,-0.23524433777917841,0.5641521598968431,True,False
864c7575-4589-416c-b143-310d5ef238c5,17.5,-45.42857142857142,-0.896453857421875,53.33333333333332,True,False
cf75dbd8-b65a-48d9-b96b-4afb43f336d1,7.95,-19.87421383647799,0.008910557009136916,-0.29350104821801937,False,True
cc9523da-f48e-49ab-9989-a4031dafb426,23.86,-19.907795473595975,6.741400796229964,-14.962279966471097,False,True
c37537ae-616a-41e4-890c-f4b9475dbf31,22.27,-21.329142343960488,-0.17111974818105727,8.853465050142198,True,False
7df45a2a-75bc-4343-8dad-3a642efd13ee,25.45,-18.664047151277014,-6.331787409154743,0.5500982318271143,True,False
b2f83483-24a4-45db-a04e-42ff732ca98a,9.55,-16.64921465968587,0.3809724178613718,-18.69109947643978,False,True
2a8ec988-b513-4e66-b7f5-b2196b4bbff2,6.36,-24.842767295597483,0.587359014547091,29.5335429769392,False,False
3e5402bf-ce7b-4c23-9333-0acdcf349caf,350.0,-28.56857142857143,-9.21673583984375,29.036666666666665,True,False
175c76c8-f36c-4948-aaa8-0208eac5f0d3,359.54,-19.836457695944816,-7.5159252290035585,-3.796517772709567,True,True
314a5c76-1a68-433b-a383-1834400254a8,33.41,-47.560610595630045,6.091229582360971,-16.028135288835692,False,True
1915a311-209b-4628-8122-af3055a78fed,109.77,-15.860435455953354,7.3993002769996385,-20.5019586407944,False,True
a0c3c26e-e9e8-424d-922e-a692bb479ebd,7.95,-19.87421383647799,0.03982399994472064,0.4402515723270458,False,False
900ae045-0160-4e85-b283-e35399c2acec,4.77,-33.33333333333333,5.178801018736907,39.133473095737244,False,False
6fbaa853-48d4-4a3b-b22d-27415cc266d7,25.45,-24.911591355599214,-0.030754404124199077,15.03601833660772,True,False
7488ce54-37c6-475c-b327-59f52f2b1424,39.77,-23.912496856927334,-3.0485337842251226,-4.8696672533735486,True,True
b03eb0c4-89a4-420d-8a23-1a868a07d9cf,44.55,-21.369248035914694,22.78190980990461,0.5499438832771949,False,False
1f097c91-6c2e-410f-8c8f-c021f39491af,22.27,-21.329142343960488,5.224133180190912,-16.8687322257147,False,True
e7572317-6bec-4fb0-81ac-76aec04f14ad,31.82,-19.924575738529228,12.255283454017471,-51.69704588309239,False,True
b2c6aa39-2d2a-459c-a555-fb48ba993373,12.73,-37.470542026708564,-2.6412394509386696,43.62398533647552,True,False
612ea70d-f4f2-4909-a025-218161ae1059,50.91,-15.556865055981135,10.20854469648492,4.170758855496618,False,False
5e7e1b23-ac4b-4f95-9388-feb099d6779f,27.05,-17.59704251386322,-0.9202756194222241,14.232902033271724,True,False
0dc6a90e-c517-445e-9a93-29b3119fb4dc,7.95,-19.87421383647799,-10.698674759774839,23.77358490566037,True,False
